날짜,순위,팀명,경기,승,패,무,승률,최근10경기
2022.04.24,6,KIA,19,9,10,0,0.474,4승0무6패
2022.04.24,7,KT,19,8,11,0,0.421,8승0무2패
2022.04.24,8,삼성,20,7,13,0,0.350,3승0무7패
2022.04.24,8,한화,20,7,13,0,0.350,5승0무5패
2022.04.24,10,NC,20,6,14,0,0.300,5승0무5패
2022.04.26,1,SSG,21,17,4,0,0.810,5승1무4패
2022.04.26,2,두산,20,12,8,0,0.600,5승0무5패
2022.04.26,3,LG,21,12,9,0,0.571,4승0무6패
2022.04.26,4,롯데,20,11,9,0,0.550,6승1무3패
2022.04.26,5,키움,21,11,10,0,0.524,4승0무6패
2022.04.26,6,KIA,20,10,10,0,0.500,4승0무6패
2022.04.26,7,KT,20,8,12,0,0.400,8승0무2패
2022.04.26,8,삼성,21,8,13,0,0.381,3승0무7패
2022.04.26,8,한화,21,8,13,0,0.381,5승0무5패
2022.04.26,10,NC,21,6,15,0,0.286,5승0무5패
2022.04.27,1,SSG,22,17,4,1,0.810,5승1무4패
2022.04.27,2,두산,21,13,8,0,0.619,5승0무5패
2022.04.27,3,LG,22,13,9,0,0.591,4승0무6패
2022.04.27,4,롯데,21,11,9,1,0.550,6승1무3패
2022.04.27,5,키움,22,12,10,0,0.545,4승0무6패
2022.04.27,6,KIA,21,10,11,0,0.476,4승0무6패
2022.04.27,7,KT,21,9,12,0,0.429,8승0무2패
2022.04.27,8,삼성,22,8,14,0,0.364,3승0무7패
2022.04.27,8,한화,22,8,14,0,0.364,5승0무5패
2022.04.27,10,NC,22,6,16,0,0.273,5승0무5패
2022.04.28,1,SSG,23,17,5,1,0.773,5승1무4패
2022.04.28,2,LG,23,14,9,0,0.609,4승0무6패
2022.04.28,3,두산,22,13,9,0,0.591,5승0무5패
2022.04.28,4,롯데,22,12,9,1,0.571,6승1무3패
2022.04.28,5,키움,23,13,10,0,0.565,4승0무6패
2022.04.28,6,KT,22,10,12,0,0.455,8승0무2패
2022.04.28,6,KIA,22,10,12,0,0.455,4승0무6패
2022.04.28,8,삼성,23,8,15,0,0.348,3승0무7패
2022.04.28,8,한화,23,8,15,0,0.348,5승0무5패
2022.04.28,10,NC,23,7,16,0,0.304,5승0무5패
2022.04.29,1,SSG,24,18,5,1,0.783,5승1무4패
2022.04.29,2,롯데,23,13,9,1,0.591,6승1무3패
2022.04.29,3,LG,24,14,10,0,0.583,4승0무6패
2022.04.29,4,두산,23,13,10,0,0.565,5승0무5패
2022.04.29,5,키움,24,13,11,0,0.542,4승0무6패
2022.04.29,6,KT,23,11,12,0,0.478,8승0무2패
2022.04.29,7,KIA,23,10,13,0,0.435,4승0무6패
2022.04.29,8,삼성,24,9,15,0,0.375,3승0무7패
2022.04.29,9,NC,24,8,16,0,0.333,5승0무5패
2022.04.29,9,한화,24,8,16,0,0.333,5승0무5패
2022.04.30,1,SSG,25,19,5,1,0.792,6승1무3패
2022.04.30,2,롯데,24,14,9,1,0.609,7승1무2패
2022.04.30,3,LG,25,14,11,0,0.560,4승0무6패
2022.04.30,3,키움,25,14,11,0,0.560,4승0무6패
2022.04.30,5,두산,24,13,11,0,0.542,5승0무5패
2022.04.30,6,KT,24,11,13,0,0.458,7승0무3패
2022.04.30,7,KIA,24,10,14,0,0.417,3승0무7패
2022.04.30,8,삼성,25,10,15,0,0.400,4승0무6패
2022.04.30,9,한화,25,9,16,0,0.360,5승0무5패
2022.04.30,10,NC,25,8,17,0,0.320,4승0무6패
2022.05.01,1,SSG,26,19,6,1,0.760,6승0무4패
2022.05.01,2,롯데,25,15,9,1,0.625,5승0무5패
2022.05.01,3,키움,26,15,11,0,0.577,5승0무5패
2022.05.01,4,두산,25,14,11,0,0.560,4승0무6패
2022.05.01,5,LG,26,14,12,0,0.538,5승0무5패
2022.05.01,6,KT,25,11,14,0,0.440,6승0무4패
2022.05.01,7,삼성,26,11,15,0,0.423,8승0무2패
2022.05.01,8,KIA,25,10,15,0,0.400,5승0무5패
2022.05.01,9,한화,26,10,16,0,0.385,3승0무7패
2022.05.01,10,NC,26,8,18,0,0.308,3승0무7패
2022.05.03,1,SSG,27,20,6,1,0.769,6승0무4패
2022.05.03,2,롯데,26,15,10,1,0.600,5승0무5패
2022.05.03,3,키움,27,16,11,0,0.593,5승0무5패
2022.05.03,4,LG,27,15,12,0,0.556,5승0무5패
2022.05.03,5,두산,26,14,12,0,0.538,4승0무6패
2022.05.03,6,KT,26,12,14,0,0.462,6승0무4패
2022.05.03,7,삼성,27,11,16,0,0.407,8승0무2패
2022.05.03,8,KIA,26,10,16,0,0.385,5승0무5패
2022.05.03,9,한화,27,10,17,0,0.370,3승0무7패
2022.05.03,10,NC,27,9,18,0,0.333,3승0무7패
2022.05.04,1,SSG,28,20,7,1,0.741,6승0무4패
2022.05.04,2,롯데,27,16,10,1,0.615,5승0무5패
2022.05.04,3,키움,28,16,12,0,0.571,5승0무5패
2022.05.04,4,두산,27,15,12,0,0.556,4승0무6패
2022.05.04,5,LG,28,15,13,0,0.536,5승0무5패
2022.05.04,6,KT,27,12,15,0,0.444,6승0무4패
2022.05.04,7,삼성,28,12,16,0,0.429,8승0무2패
2022.05.04,8,KIA,27,11,16,0,0.407,5승0무5패
2022.05.04,9,한화,28,11,17,0,0.393,3승0무7패
2022.05.04,10,NC,28,9,19,0,0.321,3승0무7패
2022.05.05,1,SSG,29,21,7,1,0.750,6승0무4패
2022.05.05,2,롯데,28,16,11,1,0.593,5승0무5패
2022.05.05,3,두산,28,16,12,0,0.571,4승0무6패
2022.05.05,4,키움,29,16,13,0,0.552,5승0무5패
2022.05.05,5,LG,29,15,14,0,0.517,5승0무5패
2022.05.05,6,KT,28,13,15,0,0.464,6승0무4패
2022.05.05,7,삼성,29,13,16,0,0.448,8승0무2패
2022.05.05,8,KIA,28,12,16,0,0.429,5승0무5패
2022.05.05,9,한화,29,11,18,0,0.379,3승0무7패
2022.05.05,10,NC,29,9,20,0,0.310,3승0무7패
2022.05.06,1,SSG,30,21,8,1,0.724,6승0무4패
2022.05.06,2,롯데,29,16,12,1,0.571,5승0무5패
2022.05.06,3,키움,30,17,13,0,0.567,5승0무5패
2022.05.06,4,두산,29,16,13,0,0.552,4승0무6패
2022.05.06,5,LG,30,16,14,0,0.533,5승0무5패
2022.05.06,6,KT,29,14,15,0,0.483,6승0무4패
2022.05.06,7,삼성,30,14,16,0,0.467,8승0무2패
2022.05.06,8,KIA,29,13,16,0,0.448,5승0무5패
2022.05.06,9,한화,30,11,19,0,0.367,3승0무7패
2022.05.06,10,NC,30,9,21,0,0.300,3승0무7패
2022.05.07,1,SSG,31,22,8,1,0.733,6승0무4패
2022.05.07,2,두산,30,17,13,0,0.567,4승0무6패
2022.05.07,3,롯데,30,16,13,1,0.552,5승0무5패
2022.05.07,4,LG,31,17,14,0,0.548,5승0무5패
2022.05.07,4,키움,31,17,14,0,0.548,5승0무5패
2022.05.07,6,삼성,31,15,16,0,0.484,8승0무2패
2022.05.07,7,KT,30,14,16,0,0.467,6승0무4패
2022.05.07,7,KIA,30,14,16,0,0.467,5승0무5패
2022.05.07,9,한화,31,11,20,0,0.355,3승0무7패
2022.05.07,10,NC,31,9,22,0,0.290,3승0무7패
2022.05.08,1,SSG,32,23,8,1,0.742,6승0무4패
2022.05.08,2,LG,32,18,14,0,0.563,5승0무5패
2022.05.08,3,두산,31,17,14,0,0.548,4승0무6패
2022.05.08,4,롯데,31,16,14,1,0.533,5승0무5패
2022.05.08,5,키움,32,17,15,0,0.531,5승0무5패
2022.05.08,6,삼성,32,16,16,0,0.500,8승0무2패
2022.05.08,7,KT,31,15,16,0,0.484,6승0무4패
2022.05.08,7,KIA,31,15,16,0,0.484,5승0무5패
2022.05.08,9,한화,32,11,21,0,0.344,3승0무7패
2022.05.08,10,NC,32,9,23,0,0.281,3승0무7패
2022.05.10,1,SSG,33,24,8,1,0.750,5승1무4패
2022.05.10,2,LG,33,19,14,0,0.576,8승0무2패
2022.05.10,3,두산,32,18,14,0,0.563,4승1무5패
2022.05.10,4,롯데,32,17,14,1,0.548,4승0무6패
2022.05.10,5,키움,33,17,16,0,0.515,5승0무5패
2022.05.10,6,KIA,32,16,16,0,0.500,7승0무3패
2022.05.10,7,삼성,33,16,17,0,0.485,8승0무2패
2022.05.10,8,KT,32,15,17,0,0.469,3승0무7패
2022.05.10,9,한화,33,11,22,0,0.333,2승0무8패
2022.05.10,10,NC,33,9,24,0,0.273,4승0무6패
2022.05.11,1,SSG,34,24,9,1,0.727,5승1무4패
2022.05.11,2,LG,34,20,14,0,0.588,8승0무2패
2022.05.11,3,두산,33,19,14,0,0.576,4승1무5패
2022.05.11,4,롯데,33,18,14,1,0.563,4승0무6패
2022.05.11,5,삼성,34,17,17,0,0.500,8승0무2패
2022.05.11,5,키움,34,17,17,0,0.500,5승0무5패
2022.05.11,7,KT,33,16,17,0,0.485,3승0무7패
2022.05.11,7,KIA,33,16,17,0,0.485,7승0무3패
2022.05.11,9,한화,34,11,23,0,0.324,2승0무8패
2022.05.11,10,NC,34,9,25,0,0.265,4승0무6패
2022.05.12,1,SSG,35,24,10,1,0.706,5승1무4패
2022.05.12,2,LG,35,21,14,0,0.600,8승0무2패
2022.05.12,3,두산,34,20,14,0,0.588,4승1무5패
2022.05.12,4,롯데,34,18,15,1,0.545,4승0무6패
2022.05.12,5,삼성,35,18,17,0,0.514,8승0무2패
2022.05.12,6,KIA,34,17,17,0,0.500,7승0무3패
2022.05.12,7,키움,35,17,18,0,0.486,5승0무5패
2022.05.12,8,KT,34,16,18,0,0.471,3승0무7패
2022.05.12,9,한화,35,11,24,0,0.314,2승0무8패
2022.05.12,10,NC,35,10,25,0,0.286,4승0무6패
2022.05.13,1,SSG,36,24,11,1,0.686,5승1무4패
2022.05.13,2,두산,34,20,14,0,0.588,4승1무5패
2022.05.13,3,LG,36,21,15,0,0.583,8승0무2패
2022.05.13,4,롯데,35,19,15,1,0.559,4승0무6패
2022.05.13,5,삼성,35,18,17,0,0.514,8승0무2패
2022.05.13,5,KIA,35,18,17,0,0.514,7승0무3패
2022.05.13,7,키움,36,18,18,0,0.500,5승0무5패
2022.05.13,8,KT,35,16,19,0,0.457,3승0무7패
2022.05.13,9,NC,36,11,25,0,0.306,4승0무6패
2022.05.13,9,한화,36,11,25,0,0.306,2승0무8패
2022.05.14,1,SSG,37,25,11,1,0.694,5승1무4패
2022.05.14,2,LG,37,22,15,0,0.595,8승0무2패
2022.05.14,3,두산,35,20,15,0,0.571,4승1무5패
2022.05.14,3,롯데,36,20,15,1,0.571,4승0무6패
2022.05.14,5,삼성,36,19,17,0,0.528,8승0무2패
2022.05.14,6,키움,37,19,18,0,0.514,5승0무5패
2022.05.14,7,KIA,36,18,18,0,0.500,7승0무3패
2022.05.14,8,KT,36,16,20,0,0.444,3승0무7패
2022.05.14,9,NC,37,11,26,0,0.297,4승0무6패
2022.05.14,9,한화,37,11,26,0,0.297,2승0무8패
2022.05.15,1,SSG,38,25,12,1,0.676,5승1무4패
2022.05.15,2,LG,38,23,15,0,0.605,8승0무2패
2022.05.15,3,두산,36,20,16,0,0.556,4승1무5패
2022.05.15,3,롯데,37,20,16,1,0.556,4승0무6패
2022.05.15,5,삼성,37,20,17,0,0.541,8승0무2패
2022.05.15,6,키움,38,20,18,0,0.526,5승0무5패
2022.05.15,7,KIA,37,18,19,0,0.486,7승0무3패
2022.05.15,8,KT,37,16,21,0,0.432,3승0무7패
2022.05.15,9,NC,38,12,26,0,0.316,4승0무6패
2022.05.15,9,한화,38,12,26,0,0.316,2승0무8패
2022.05.17,1,SSG,39,25,12,2,0.676,5승1무4패
2022.05.17,2,LG,39,23,16,0,0.590,8승0무2패
2022.05.17,3,두산,37,20,16,1,0.556,4승1무5패
2022.05.17,4,롯데,38,20,17,1,0.541,4승0무6패
2022.05.17,5,키움,39,21,18,0,0.538,5승0무5패
2022.05.17,6,삼성,38,20,18,0,0.526,8승0무2패
2022.05.17,7,KIA,38,19,19,0,0.500,7승0무3패
2022.05.17,8,KT,38,17,21,0,0.447,3승0무7패
2022.05.17,9,한화,39,13,26,0,0.333,2승0무8패
2022.05.17,10,NC,39,12,27,0,0.308,4승0무6패
2022.05.18,1,SSG,40,26,12,2,0.684,5승1무4패
2022.05.18,2,LG,40,24,16,0,0.600,8승0무2패
2022.05.18,3,두산,38,20,17,1,0.541,4승1무5패
2022.05.18,4,삼성,39,21,18,0,0.538,8승0무2패
2022.05.18,5,롯데,39,20,18,1,0.526,4승0무6패
2022.05.18,6,키움,40,21,19,0,0.525,5승0무5패
2022.05.18,7,KIA,39,20,19,0,0.513,7승0무3패
2022.05.18,8,KT,39,17,22,0,0.436,3승0무7패
2022.05.18,9,NC,40,13,27,0,0.325,4승0무6패
2022.05.18,9,한화,40,13,27,0,0.325,2승0무8패
2022.05.19,1,SSG,41,27,12,2,0.692,5승1무4패
2022.05.19,2,LG,41,25,16,0,0.610,8승0무2패
2022.05.19,3,삼성,40,22,18,0,0.550,8승0무2패
2022.05.19,4,키움,41,22,19,0,0.537,5승0무5패
2022.05.19,5,두산,39,20,18,1,0.526,4승1무5패
2022.05.19,6,KIA,40,21,19,0,0.525,7승0무3패
2022.05.19,7,롯데,40,20,19,1,0.513,4승0무6패
2022.05.19,8,KT,40,17,23,0,0.425,3승0무7패
2022.05.19,9,NC,41,13,28,0,0.317,4승0무6패
2022.05.19,9,한화,41,13,28,0,0.317,2승0무8패
2022.05.20,1,SSG,42,28,12,2,0.700,8승0무2패
2022.05.20,2,LG,42,25,17,0,0.595,4승0무6패
2022.05.20,3,키움,42,23,19,0,0.548,9승0무1패
2022.05.20,4,삼성,41,22,19,0,0.537,3승0무7패
2022.05.20,4,KIA,41,22,19,0,0.537,7승0무3패
2022.05.20,6,롯데,41,21,19,1,0.525,2승0무8패
2022.05.20,7,두산,40,20,19,1,0.513,4승0무6패
2022.05.20,8,KT,41,18,23,0,0.439,4승0무6패
2022.05.20,9,NC,42,13,29,0,0.310,3승0무7패
2022.05.20,9,한화,42,13,29,0,0.310,6승0무4패
2022.05.21,1,SSG,43,28,13,2,0.683,8승0무2패
2022.05.21,2,LG,43,26,17,0,0.605,4승0무6패
2022.05.21,3,키움,43,24,19,0,0.558,9승0무1패
2022.05.21,4,두산,41,21,19,1,0.525,4승0무6패
2022.05.21,5,삼성,42,22,20,0,0.524,3승0무7패
2022.05.21,5,KIA,42,22,20,0,0.524,7승0무3패
2022.05.21,7,롯데,42,21,20,1,0.512,2승0무8패
2022.05.21,8,KT,42,19,23,0,0.452,4승0무6패
2022.05.21,9,NC,43,14,29,0,0.326,3승0무7패
2022.05.21,10,한화,43,13,30,0,0.302,6승0무4패
2022.05.22,1,SSG,44,29,13,2,0.690,8승0무2패
2022.05.22,2,LG,44,26,18,0,0.591,4승0무6패
2022.05.22,3,키움,44,24,20,0,0.545,9승0무1패
2022.05.22,4,삼성,43,23,20,0,0.535,3승0무7패
2022.05.22,4,KIA,43,23,20,0,0.535,7승0무3패
2022.05.22,6,롯데,43,22,20,1,0.524,2승0무8패
2022.05.22,7,두산,42,21,20,1,0.512,4승0무6패
2022.05.22,8,KT,43,19,24,0,0.442,4승0무6패
2022.05.22,9,NC,44,14,30,0,0.318,3승0무7패
2022.05.22,9,한화,44,14,30,0,0.318,6승0무4패
2022.05.24,1,SSG,45,30,13,2,0.698,8승0무2패
2022.05.24,2,LG,45,26,19,0,0.578,4승0무6패
2022.05.24,3,키움,45,25,20,0,0.556,9승0무1패
2022.05.24,4,KIA,44,24,20,0,0.545,7승0무3패
2022.05.24,5,삼성,44,23,21,0,0.523,3승0무7패
2022.05.24,6,롯데,44,22,21,1,0.512,2승0무8패
2022.05.24,7,두산,43,21,21,1,0.500,4승0무6패
2022.05.24,8,KT,44,19,25,0,0.432,4승0무6패
2022.05.24,9,NC,45,15,30,0,0.333,3승0무7패
2022.05.24,9,한화,45,15,30,0,0.333,6승0무4패
2022.05.25,1,SSG,46,31,13,2,0.705,8승0무2패
2022.05.25,2,LG,46,26,20,0,0.565,4승0무6패
2022.05.25,2,키움,46,26,20,0,0.565,9승0무1패
2022.05.25,4,KIA,45,25,20,0,0.556,7승0무3패
2022.05.25,5,삼성,45,23,22,0,0.511,3승0무7패
2022.05.25,6,롯데,45,22,22,1,0.500,2승0무8패
2022.05.25,7,두산,44,21,22,1,0.488,4승0무6패
2022.05.25,8,KT,45,20,25,0,0.444,4승0무6패
2022.05.25,9,한화,46,16,30,0,0.348,6승0무4패
2022.05.25,10,NC,46,15,31,0,0.326,3승0무7패
2022.05.26,1,SSG,47,32,13,2,0.711,8승0무2패
2022.05.26,2,키움,47,27,20,0,0.574,9승0무1패
2022.05.26,3,KIA,46,26,20,0,0.565,7승0무3패
2022.05.26,4,LG,47,26,21,0,0.553,4승0무6패
2022.05.26,5,두산,45,22,22,1,0.500,4승0무6패
2022.05.26,5,삼성,46,23,23,0,0.500,3승0무7패
2022.05.26,7,롯데,46,22,23,1,0.489,2승0무8패
2022.05.26,8,KT,46,21,25,0,0.457,4승0무6패
2022.05.26,9,한화,47,16,31,0,0.340,6승0무4패
2022.05.26,10,NC,47,15,32,0,0.319,3승0무7패
2022.05.27,1,SSG,48,33,13,2,0.717,8승0무2패
2022.05.27,2,키움,48,28,20,0,0.583,9승0무1패
2022.05.27,3,LG,48,27,21,0,0.563,4승0무6패
2022.05.27,4,KIA,47,26,21,0,0.553,7승0무3패
2022.05.27,5,두산,46,23,22,1,0.511,4승0무6패
2022.05.27,6,삼성,47,23,24,0,0.489,3승0무7패
2022.05.27,7,롯데,47,22,24,1,0.478,2승0무8패
2022.05.27,8,KT,47,21,26,0,0.447,4승0무6패
2022.05.27,9,한화,48,17,31,0,0.354,6승0무4패
2022.05.27,10,NC,48,15,33,0,0.313,3승0무7패
2022.05.28,1,SSG,49,33,14,2,0.702,8승0무2패
2022.05.28,2,키움,49,29,20,0,0.592,9승0무1패
2022.05.28,3,LG,49,28,21,0,0.571,4승0무6패
2022.05.28,4,KIA,48,27,21,0,0.563,7승0무3패
2022.05.28,5,두산,47,23,23,1,0.500,4승0무6패
2022.05.28,6,삼성,48,23,25,0,0.479,3승0무7패
2022.05.28,7,롯데,48,22,25,1,0.468,2승0무8패
2022.05.28,8,KT,48,21,27,0,0.438,4승0무6패
2022.05.28,9,한화,49,18,31,0,0.367,6승0무4패
2022.05.28,10,NC,49,16,33,0,0.327,3승0무7패
2022.05.29,1,SSG,50,34,14,2,0.708,8승0무2패
2022.05.29,2,키움,50,30,20,0,0.600,9승0무1패
2022.05.29,3,LG,50,28,22,0,0.560,4승0무6패
2022.05.29,4,KIA,49,27,22,0,0.551,7승0무3패
2022.05.29,5,두산,48,24,23,1,0.511,4승0무6패
2022.05.29,6,삼성,49,24,25,0,0.490,3승0무7패
2022.05.29,7,롯데,49,22,26,1,0.458,2승0무8패
2022.05.29,8,KT,49,21,28,0,0.429,4승0무6패
2022.05.29,9,한화,50,19,31,0,0.380,6승0무4패
2022.05.29,10,NC,50,16,34,0,0.320,3승0무7패
2022.05.31,1,SSG,51,34,15,2,0.694,7승0무3패
2022.05.31,2,키움,51,31,20,0,0.608,9승0무1패
2022.05.31,3,KIA,50,28,22,0,0.560,7승0무3패
2022.05.31,4,LG,51,28,23,0,0.549,3승0무7패
2022.05.31,5,두산,49,24,24,1,0.500,4승0무6패
2022.05.31,6,삼성,50,24,26,0,0.480,2승0무8패
2022.05.31,7,롯데,50,23,26,1,0.469,3승0무7패
2022.05.31,8,KT,50,22,28,0,0.440,5승0무5패
2022.05.31,9,한화,51,19,32,0,0.373,6승0무4패
2022.05.31,10,NC,51,17,34,0,0.333,4승0무6패
2022.06.01,1,SSG,52,35,15,2,0.700,3승1무6패
2022.06.01,2,키움,52,31,21,0,0.596,6승1무3패
2022.06.01,3,KIA,51,29,22,0,0.569,5승1무4패
2022.06.01,4,LG,52,29,23,0,0.558,5승1무4패
2022.06.01,5,삼성,51,25,26,0,0.490,5승0무5패
2022.06.01,6,두산,50,24,25,1,0.490,4승0무6패
2022.06.01,7,롯데,51,23,27,1,0.460,3승1무6패
2022.06.01,8,KT,51,22,29,0,0.431,5승2무3패
2022.06.01,9,한화,52,20,32,0,0.385,5승0무5패
2022.06.01,10,NC,52,17,35,0,0.327,6승1무3패
2022.06.02,1,SSG,53,35,16,2,0.686,3승1무6패
2022.06.02,2,키움,53,32,21,0,0.604,6승1무3패
2022.06.02,3,KIA,52,30,22,0,0.577,5승1무4패
2022.06.02,4,LG,53,29,23,1,0.558,5승1무4패
2022.06.02,5,삼성,52,25,27,0,0.481,5승0무5패
2022.06.02,6,두산,51,24,26,1,0.480,4승0무6패
2022.06.02,7,롯데,52,23,27,2,0.460,3승1무6패
2022.06.02,8,KT,52,23,29,0,0.442,5승2무3패
2022.06.02,9,한화,53,20,33,0,0.377,5승0무5패
2022.06.02,10,NC,53,18,35,0,0.340,6승1무3패
2022.06.03,1,SSG,54,35,17,2,0.673,3승1무6패
2022.06.03,2,키움,54,32,22,0,0.593,6승1무3패
2022.06.03,3,LG,54,30,23,1,0.566,5승1무4패
2022.06.03,3,KIA,53,30,23,0,0.566,5승1무4패
2022.06.03,5,삼성,53,26,27,0,0.491,5승0무5패
2022.06.03,6,두산,52,24,27,1,0.471,4승0무6패
2022.06.03,7,KT,53,24,29,0,0.453,5승2무3패
2022.06.03,8,롯데,53,23,28,2,0.451,3승1무6패
2022.06.03,9,한화,54,21,33,0,0.389,5승0무5패
2022.06.03,10,NC,54,19,35,0,0.352,6승1무3패
2022.06.04,1,SSG,55,35,18,2,0.660,3승1무6패
2022.06.04,2,키움,55,33,22,0,0.600,6승1무3패
2022.06.04,3,LG,55,31,23,1,0.574,5승1무4패
2022.06.04,4,KIA,54,30,24,0,0.556,5승1무4패
2022.06.04,5,삼성,54,26,28,0,0.481,5승0무5패
2022.06.04,6,두산,53,25,27,1,0.481,4승0무6패
2022.06.04,7,KT,54,25,29,0,0.463,5승2무3패
2022.06.04,8,롯데,54,24,28,2,0.462,3승1무6패
2022.06.04,9,한화,55,21,34,0,0.382,5승0무5패
2022.06.04,10,NC,55,19,36,0,0.345,6승1무3패
2022.06.05,1,SSG,56,36,18,2,0.667,3승1무6패
2022.06.05,2,키움,55,33,22,0,0.600,6승1무3패
2022.06.05,3,LG,56,31,24,1,0.564,5승1무4패
2022.06.05,4,KIA,55,30,24,1,0.556,5승1무4패
2022.06.05,5,삼성,54,26,28,0,0.481,5승0무5패
2022.06.05,6,두산,53,25,27,1,0.481,4승0무6패
2022.06.05,7,KT,55,25,29,1,0.463,5승2무3패
2022.06.05,8,롯데,54,24,28,2,0.462,3승1무6패
2022.06.05,9,한화,55,21,34,0,0.382,5승0무5패
2022.06.05,10,NC,55,19,36,0,0.345,6승1무3패
2022.06.07,1,SSG,57,36,19,2,0.655,3승1무6패
2022.06.07,2,키움,56,34,22,0,0.607,6승1무3패
2022.06.07,3,LG,56,31,24,1,0.564,5승1무4패
2022.06.07,4,KIA,55,30,24,1,0.556,5승1무4패
2022.06.07,5,삼성,55,27,28,0,0.491,5승0무5패
2022.06.07,6,두산,54,26,27,1,0.491,4승0무6패
2022.06.07,7,KT,56,25,30,1,0.455,5승2무3패
2022.06.07,8,롯데,55,24,29,2,0.453,3승1무6패
2022.06.07,9,한화,56,21,35,0,0.375,5승0무5패
2022.06.07,10,NC,56,20,36,0,0.357,6승1무3패
2022.06.08,1,SSG,58,36,19,3,0.655,3승1무6패
2022.06.08,2,키움,57,34,22,1,0.607,6승1무3패
2022.06.08,3,LG,57,32,24,1,0.571,5승1무4패
2022.06.08,4,KIA,56,30,25,1,0.545,5승1무4패
2022.06.08,5,삼성,56,28,28,0,0.500,5승0무5패
2022.06.08,6,두산,55,26,28,1,0.481,4승0무6패
2022.06.08,7,KT,57,25,30,2,0.455,5승2무3패
2022.06.08,8,롯데,56,24,30,2,0.444,3승1무6패
2022.06.08,9,한화,57,22,35,0,0.386,5승0무5패
2022.06.08,10,NC,57,20,36,1,0.357,6승1무3패
2022.06.09,1,SSG,59,36,20,3,0.643,3승1무6패
2022.06.09,2,키움,58,34,23,1,0.596,6승1무3패
2022.06.09,3,LG,58,32,25,1,0.561,5승1무4패
2022.06.09,4,KIA,57,31,25,1,0.554,5승1무4패
2022.06.09,5,삼성,57,28,29,0,0.491,5승0무5패
2022.06.09,6,두산,56,27,28,1,0.491,4승0무6패
2022.06.09,7,KT,58,26,30,2,0.464,5승2무3패
2022.06.09,8,롯데,57,25,30,2,0.455,3승1무6패
2022.06.09,9,한화,58,22,36,0,0.379,5승0무5패
2022.06.09,10,NC,58,21,36,1,0.368,6승1무3패
2022.06.10,1,SSG,60,37,20,3,0.649,6승0무4패
2022.06.10,2,키움,59,35,23,1,0.603,5승0무5패
2022.06.10,3,LG,59,33,25,1,0.569,6승0무4패
2022.06.10,4,KIA,58,31,26,1,0.544,4승0무6패
2022.06.10,5,삼성,58,28,30,0,0.483,4승0무6패
2022.06.10,6,두산,57,27,29,1,0.482,4승0무6패
2022.06.10,7,KT,59,27,30,2,0.474,7승0무3패
2022.06.10,8,롯데,58,25,31,2,0.446,5승0무5패
2022.06.10,9,NC,59,22,36,1,0.379,6승2무2패
2022.06.10,10,한화,59,22,37,0,0.373,1승1무8패
2022.06.11,1,SSG,61,38,20,3,0.655,6승0무4패
2022.06.11,2,키움,60,35,24,1,0.593,5승0무5패
2022.06.11,3,LG,60,33,26,1,0.559,6승0무4패
2022.06.11,4,KIA,59,32,26,1,0.552,4승0무6패
2022.06.11,5,두산,58,28,29,1,0.491,4승0무6패
2022.06.11,6,KT,60,28,30,2,0.483,7승0무3패
2022.06.11,7,삼성,59,28,31,0,0.475,4승0무6패
2022.06.11,8,롯데,59,25,32,2,0.439,5승0무5패
2022.06.11,9,NC,60,23,36,1,0.390,6승2무2패
2022.06.11,10,한화,60,22,38,0,0.367,1승1무8패
2022.06.12,1,SSG,62,39,20,3,0.661,6승0무4패
2022.06.12,2,키움,61,36,24,1,0.600,5승0무5패
2022.06.12,3,LG,61,34,26,1,0.567,6승0무4패
2022.06.12,4,KIA,60,32,27,1,0.542,4승0무6패
2022.06.12,5,삼성,60,29,31,0,0.483,4승0무6패
2022.06.12,6,두산,59,28,30,1,0.483,4승0무6패
2022.06.12,7,KT,61,28,31,2,0.475,7승0무3패
2022.06.12,8,롯데,60,26,32,2,0.448,5승0무5패
2022.06.12,9,NC,61,23,37,1,0.383,6승2무2패
2022.06.12,10,한화,61,22,39,0,0.361,1승1무8패
2022.06.14,1,SSG,63,39,21,3,0.650,6승0무4패
2022.06.14,2,키움,62,37,24,1,0.607,5승0무5패
2022.06.14,3,LG,62,35,26,1,0.574,6승0무4패
2022.06.14,4,KIA,60,32,27,1,0.542,4승0무6패
2022.06.14,5,KT,62,29,31,2,0.483,7승0무3패
2022.06.14,6,삼성,61,29,32,0,0.475,4승0무6패
2022.06.14,7,두산,60,28,31,1,0.475,4승0무6패
2022.06.14,8,롯데,60,26,32,2,0.448,5승0무5패
2022.06.14,9,NC,61,23,37,1,0.383,6승2무2패
2022.06.14,10,한화,61,22,39,0,0.361,1승1무8패
2022.06.15,1,SSG,64,39,22,3,0.639,6승0무4패
2022.06.15,2,키움,63,37,25,1,0.597,5승0무5패
2022.06.15,3,LG,63,35,27,1,0.565,6승0무4패
2022.06.15,4,KIA,61,32,28,1,0.533,4승0무6패
2022.06.15,5,KT,63,30,31,2,0.492,7승0무3패
2022.06.15,6,삼성,62,30,32,0,0.484,4승0무6패
2022.06.15,7,두산,61,29,31,1,0.483,4승0무6패
2022.06.15,8,롯데,61,27,32,2,0.458,5승0무5패
2022.06.15,9,NC,62,24,37,1,0.393,6승2무2패
